sample_uid	sample_token	gse_id	cancer_type	candidate_policy	cnv_cluster_v2	cell_count	mean_cnv_burden	reference_threshold	infercnv_positive_fraction	copykat_evaluable_cells	copykat_aneuploid_fraction	cluster_label_v2
GSE183904|GSE183904__GSM5573492_sample27	GSE183904_GSE183904__GSM5573492_sample27_b959f7bba763	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573492_sample27_b959f7bba763::0	43	0.023548323661088943	0.03010061226785184	0.37209302325581395	0		uncertain
GSE183904|GSE183904__GSM5573493_sample28	GSE183904_GSE183904__GSM5573493_sample28_1159b47c1340	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573493_sample28_1159b47c1340::0	317	0.02001737430691719	0.037144346721470385	0.0694006309148265	285	0.3508771929824561	uncertain
GSE183904|GSE183904__GSM5573494_sample29	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88::0	639	0.04713579639792442	0.016846507042646387	0.9921752738654147	639	0.9968701095461658	malignant
GSE183904|GSE183904__GSM5573494_sample29	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88::1	359	0.022313041612505913	0.016846507042646387	0.37604456824512533	332	0.1746987951807229	uncertain
GSE183904|GSE183904__GSM5573494_sample29	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573494_sample29_87946d274f88::2	148	0.0002458615927025676	0.016846507042646387	0.0	56	0.0	non_malignant
GSE183904|GSE183904__GSM5573495_sample30	GSE183904_GSE183904__GSM5573495_sample30_d4363717ee11	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573495_sample30_d4363717ee11::0	114	0.017833299934864044	0.024486669227480818	0.23684210526315788	0		uncertain
GSE183904|GSE183904__GSM5573496_sample31	GSE183904_GSE183904__GSM5573496_sample31_768552721644	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573496_sample31_768552721644::1	136	0.02250570058822632	0.03331009313464172	0.18382352941176472	134	0.007462686567164179	uncertain
GSE183904|GSE183904__GSM5573496_sample31	GSE183904_GSE183904__GSM5573496_sample31_768552721644	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573496_sample31_768552721644::0	268	0.010084034875035286	0.03331009313464172	0.03731343283582089	131	0.16030534351145037	uncertain
GSE183904|GSE183904__GSM5573497_sample32	GSE183904_GSE183904__GSM5573497_sample32_67a6744e2818	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573497_sample32_67a6744e2818::0	383	0.01289323065429926	0.040129563659429546	0.03655352480417755	258	0.7093023255813954	malignant
GSE183904|GSE183904__GSM5573497_sample32	GSE183904_GSE183904__GSM5573497_sample32_67a6744e2818	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573497_sample32_67a6744e2818::1	57	0.009516281075775623	0.040129563659429546	0.0	27	0.1111111111111111	uncertain
GSE183904|GSE183904__GSM5573498_sample33	GSE183904_GSE183904__GSM5573498_sample33_06113989303d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573498_sample33_06113989303d::0	621	0.024864140897989273	0.030527432672679256	0.31239935587761675	454	0.2533039647577093	uncertain
GSE183904|GSE183904__GSM5573498_sample33	GSE183904_GSE183904__GSM5573498_sample33_06113989303d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573498_sample33_06113989303d::1	301	0.007538508158177137	0.030527432672679256	0.03322259136212625	147	0.8707482993197279	malignant
GSE183904|GSE183904__GSM5573499_sample34	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d::2	103	0.058063410222530365	0.03644597578793765	0.8058252427184466	100	0.0	malignant
GSE183904|GSE183904__GSM5573499_sample34	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d::0	353	0.01448900904506445	0.03644597578793765	0.05099150141643059	234	0.03418803418803419	uncertain
GSE183904|GSE183904__GSM5573499_sample34	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573499_sample34_e6a85392e43d::1	205	0.06952884048223495	0.03644597578793765	0.9853658536585366	205	0.7804878048780488	malignant
GSE183904|GSE183904__GSM5573500_sample35	GSE183904_GSE183904__GSM5573500_sample35_b7d08f90cd27	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573500_sample35_b7d08f90cd27::0	527	0.009812163189053535	0.02041379107162357	0.04933586337760911	283	0.3392226148409894	uncertain
GSE183904|GSE183904__GSM5573501_sample36	GSE183904_GSE183904__GSM5573501_sample36_20623e76d19d	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573501_sample36_20623e76d19d::0	173	0.01434236578643322	0.036724790334701565	0.017341040462427744	0		non_malignant
GSE183904|GSE183904__GSM5573503_sample38	GSE183904_GSE183904__GSM5573503_sample38_61456d3a2218	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573503_sample38_61456d3a2218::0	170	0.016437487676739693	0.056182429008185916	0.01764705882352941	0		non_malignant
GSE183904|GSE183904__GSM5573504_sample39	GSE183904_GSE183904__GSM5573504_sample39_ad582fdae862	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573504_sample39_ad582fdae862::0	234	0.009435323998332024	0.0363206773996352	0.008547008547008548	122	0.040983606557377046	uncertain
GSE183904|GSE183904__GSM5573504_sample39	GSE183904_GSE183904__GSM5573504_sample39_ad582fdae862	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573504_sample39_ad582fdae862::1	58	0.03890462964773178	0.0363206773996352	0.4482758620689655	53	0.9811320754716981	malignant
GSE183904|GSE183904__GSM5573505_sample40	GSE183904_GSE183904__GSM5573505_sample40_4d634c4fdebe	GSE183904	Gastric cancer	epithelial_solid_default	GSE183904_GSE183904__GSM5573505_sample40_4d634c4fdebe::0	54	0.023497367277741432	0.044428837299346935	0.2037037037037037	0		uncertain
GSE201347| G43N	GSE201347_G43N_2afc7cd3a388	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G43N_2afc7cd3a388::0	149	0.03157611936330795	0.04120846588164572	0.30201342281879195	0		uncertain
GSE201347| G43T	GSE201347_G43T_152c2b7740ff	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G43T_152c2b7740ff::0	35	0.016621094197034836	0.04497139304876366	0.08571428571428572	0		non_malignant
GSE201347| G43T	GSE201347_G43T_152c2b7740ff	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G43T_152c2b7740ff::1	29	0.08394327014684677	0.04497139304876366	1.0	0		uncertain
GSE201347| G44T	GSE201347_G44T_7f963ee061f8	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G44T_7f963ee061f8::0	161	0.0125162024050951	0.05778301373124131	0.0	137	0.014598540145985401	uncertain
GSE201347| G44T	GSE201347_G44T_7f963ee061f8	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G44T_7f963ee061f8::1	63	0.05181541666388512	0.05778301373124131	0.2698412698412698	63	0.6825396825396826	malignant
GSE201347| G45T	GSE201347_G45T_22406706bd8a	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G45T_22406706bd8a::0	113	0.01689099706709385	0.05678295262157912	0.05309734513274336	0		non_malignant
GSE201347| G47T	GSE201347_G47T_d6438bcb9382	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G47T_d6438bcb9382::0	109	0.022582553327083588	0.05751817602664232	0.09174311926605505	0		non_malignant
GSE201347| G47T	GSE201347_G47T_d6438bcb9382	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G47T_d6438bcb9382::1	55	0.05268416926264763	0.05751817602664232	0.32727272727272727	0		uncertain
GSE201347| G49N	GSE201347_G49N_cfd3d22f7855	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G49N_cfd3d22f7855::0	69	0.024622714146971703	0.04529398672282696	0.17391304347826086	0		non_malignant
GSE201347| G49T	GSE201347_G49T_93a4f9ca451f	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G49T_93a4f9ca451f::1	196	0.005932931322604418	0.04945373348891735	0.00510204081632653	114	0.017543859649122806	uncertain
GSE201347| G49T	GSE201347_G49T_93a4f9ca451f	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G49T_93a4f9ca451f::0	239	0.03625982627272606	0.04945373348891735	0.27615062761506276	210	0.7285714285714285	malignant
GSE201347| G50N	GSE201347_G50N_60a46187826f	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G50N_60a46187826f::0	186	0.029066983610391617	0.04552065320312971	0.14516129032258066	0		non_malignant
GSE201347| G50T	GSE201347_G50T_c9ff1fd98113	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G50T_c9ff1fd98113::0	207	0.011463315226137638	0.03513342566788205	0.0821256038647343	128	0.03125	uncertain
GSE201347| G50T	GSE201347_G50T_c9ff1fd98113	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G50T_c9ff1fd98113::1	175	0.081479512155056	0.03513342566788205	1.0	174	0.9942528735632183	malignant
GSE201347| G51N	GSE201347_G51N_5ee0f1734396	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G51N_5ee0f1734396::1	144	0.009202356450259686	0.03834067024290565	0.0	101	0.24752475247524752	uncertain
GSE201347| G51N	GSE201347_G51N_5ee0f1734396	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G51N_5ee0f1734396::0	161	0.03859942778944969	0.03834067024290565	0.4409937888198758	161	0.9937888198757764	malignant
GSE201347| G51T	GSE201347_G51T_02302c46da9f	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G51T_02302c46da9f::0	55	0.017154635861516	0.05667044438421727	0.07272727272727272	0		non_malignant
GSE201347| G52N	GSE201347_G52N_97d841a43c27	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G52N_97d841a43c27::0	100	0.031067753210663795	0.038895368613302735	0.29	0		uncertain
GSE201347| G52T	GSE201347_G52T_667429e46fe1	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G52T_667429e46fe1::0	154	0.019595595076680183	0.05232567463070162	0.07142857142857142	114	0.0	non_malignant
GSE201347| G52T	GSE201347_G52T_667429e46fe1	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G52T_667429e46fe1::1	74	0.07481707632541656	0.05232567463070162	0.8513513513513513	73	0.8356164383561644	malignant
GSE201347| G54N	GSE201347_G54N_b89df59a386e	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G54N_b89df59a386e::1	157	0.03916434943675995	0.05128838654607539	0.16560509554140126	157	0.7579617834394905	malignant
GSE201347| G54N	GSE201347_G54N_b89df59a386e	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G54N_b89df59a386e::0	172	0.01354983076453209	0.05128838654607539	0.005813953488372093	135	0.1111111111111111	uncertain
GSE201347| G55N	GSE201347_G55N_b38c5dffccf9	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G55N_b38c5dffccf9::1	414	0.014982064254581928	0.03778852745890617	0.01932367149758454	381	0.6771653543307087	malignant
GSE201347| G55N	GSE201347_G55N_b38c5dffccf9	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G55N_b38c5dffccf9::0	417	0.0439993254840374	0.03778852745890617	0.60431654676259	417	0.9976019184652278	malignant
GSE201347|G40T	GSE201347_G40T_eb566a7772a7	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G40T_eb566a7772a7::0	51	0.057779934257268906	0.047735616229474635	0.6470588235294118	0		malignant
GSE201347|G41N	GSE201347_G41N_27f9560e857e	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G41N_27f9560e857e::0	297	0.013703458942472935	0.03670201525092119	0.06060606060606061	198	0.2828282828282828	uncertain
GSE201347|G41T	GSE201347_G41T_25ab5456fed2	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G41T_25ab5456fed2::0	193	0.016474196687340736	0.02688280962407588	0.16580310880829016	0		non_malignant
GSE201347|G42N	GSE201347_G42N_6eebb8d691fa	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G42N_6eebb8d691fa::0	571	0.02720603160560131	0.03645056147128343	0.2574430823117338	555	0.24324324324324326	uncertain
GSE201347|G42N	GSE201347_G42N_6eebb8d691fa	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G42N_6eebb8d691fa::1	308	0.0026101754046976566	0.03645056147128343	0.0	65	0.015384615384615385	uncertain
GSE201347|G42N	GSE201347_G42N_6eebb8d691fa	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G42N_6eebb8d691fa::2	169	0.0013492993311956525	0.03645056147128343	0.0	53	0.05660377358490566	uncertain
GSE201347|G42T	GSE201347_G42T_23035982c617	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G42T_23035982c617::0	44	0.04379695653915405	0.0461135949194431	0.4318181818181818	0		uncertain
GSE201347|G55T	GSE201347_G55T_ceeea4dd21e3	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G55T_ceeea4dd21e3::0	437	0.020278943702578545	0.05237054053694017	0.06407322654462243	369	0.0	non_malignant
GSE201347|G55T	GSE201347_G55T_ceeea4dd21e3	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G55T_ceeea4dd21e3::1	72	0.06309298425912857	0.05237054053694017	0.7083333333333334	72	0.0	malignant
GSE201347|G55T	GSE201347_G55T_ceeea4dd21e3	GSE201347	Gastric cancer	epithelial_solid_default	GSE201347_G55T_ceeea4dd21e3::2	20	0.11265083402395248	0.05237054053694017	1.0	20	0.9	uncertain
GSE270680|GSM8349949_D01T	GSE270680_GSM8349949_D01T_85cc6146d16f	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349949_D01T_85cc6146d16f::0	497	0.009506605565547943	0.04148837905377148	0.002012072434607646	260	0.4423076923076923	uncertain
GSE270680|GSM8349951_D02T	GSE270680_GSM8349951_D02T_61cb78302b70	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349951_D02T_61cb78302b70::0	56	0.013897687196731567	0.04183123834431172	0.07142857142857142	0		non_malignant
GSE270680|GSM8349955_D03T	GSE270680_GSM8349955_D03T_5eb4925c05d1	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349955_D03T_5eb4925c05d1::0	92	0.013654734939336777	0.03977441180497409	0.09782608695652174	0		non_malignant
GSE270680|GSM8349955_D03T	GSE270680_GSM8349955_D03T_5eb4925c05d1	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349955_D03T_5eb4925c05d1::1	84	0.1251811385154724	0.03977441180497409	1.0	0		malignant
GSE270680|GSM8349956_D03N	GSE270680_GSM8349956_D03N_d27ad630dba6	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349956_D03N_d27ad630dba6::0	382	0.009724975563585758	0.03536779887974258	0.013089005235602094	197	0.6142131979695431	malignant
GSE270680|GSM8349958_D04T	GSE270680_GSM8349958_D04T_d228ac8a83e0	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349958_D04T_d228ac8a83e0::0	38	0.035614822059869766	0.044419294521212564	0.3157894736842105	0		uncertain
GSE270680|GSM8349966_D06T	GSE270680_GSM8349966_D06T_f9832d933050	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349966_D06T_f9832d933050::0	75	0.007854624651372433	0.036620816960930856	0.0	0		non_malignant
GSE270680|GSM8349966_D06T	GSE270680_GSM8349966_D06T_f9832d933050	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349966_D06T_f9832d933050::1	41	0.04886980354785919	0.036620816960930856	0.8292682926829268	0		malignant
GSE270680|GSM8349970_D07T	GSE270680_GSM8349970_D07T_0a4c3ff6d790	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349970_D07T_0a4c3ff6d790::0	50	0.0685402899980545	0.03189180195331573	0.88	0		malignant
GSE270680|GSM8349971_D07N	GSE270680_GSM8349971_D07N_1e1244357668	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349971_D07N_1e1244357668::0	93	0.012538319453597069	0.03154627025127412	0.010752688172043012	0		non_malignant
GSE270680|GSM8349979_D09N	GSE270680_GSM8349979_D09N_85f0902dbed1	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349979_D09N_85f0902dbed1::0	48	0.014263625256717205	0.03998766675591469	0.0	0		non_malignant
GSE270680|GSM8349982_D10T	GSE270680_GSM8349982_D10T_3148107d2198	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349982_D10T_3148107d2198::0	52	0.027228999882936478	0.037166840843856346	0.23076923076923078	0		uncertain
GSE270680|GSM8349986_D11T	GSE270680_GSM8349986_D11T_3655de7ac9f7	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349986_D11T_3655de7ac9f7::1	65	0.008889044634997845	0.03534616343677044	0.046153846153846156	37	0.05405405405405406	uncertain
GSE270680|GSM8349986_D11T	GSE270680_GSM8349986_D11T_3655de7ac9f7	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349986_D11T_3655de7ac9f7::0	254	0.10310345888137817	0.03534616343677044	0.9960629921259843	254	0.5511811023622047	malignant
GSE270680|GSM8349989_D12T	GSE270680_GSM8349989_D12T_fdaae7ea2619	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349989_D12T_fdaae7ea2619::0	93	0.025545353069901466	0.042359101027250295	0.21505376344086022	0		uncertain
GSE270680|GSM8349990_D12N	GSE270680_GSM8349990_D12N_98f76d32c5ef	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349990_D12N_98f76d32c5ef::0	488	0.016084035858511925	0.03367776155471802	0.12704918032786885	395	0.19746835443037974	uncertain
GSE270680|GSM8349990_D12N	GSE270680_GSM8349990_D12N_98f76d32c5ef	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349990_D12N_98f76d32c5ef::1	261	0.00881604477763176	0.03367776155471802	0.0	130	0.1	uncertain
GSE270680|GSM8349997_D17N	GSE270680_GSM8349997_D17N_4a47fabe34eb	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349997_D17N_4a47fabe34eb::0	36	0.02788272127509117	0.044743038862943715	0.1388888888888889	0		non_malignant
GSE270680|GSM8349998_D18T	GSE270680_GSM8349998_D18T_3ab778eac2d6	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8349998_D18T_3ab778eac2d6::0	74	0.03117435984313488	0.02601753633469369	0.6081081081081081	0		malignant
GSE270680|GSM8350002_D19N	GSE270680_GSM8350002_D19N_55892f2c78c8	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350002_D19N_55892f2c78c8::0	37	0.027130192145705223	0.03252806231379516	0.3783783783783784	0		uncertain
GSE270680|GSM8350005_D20T	GSE270680_GSM8350005_D20T_a51ce5f01c78	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350005_D20T_a51ce5f01c78::0	73	0.032931242138147354	0.05225371781736614	0.2328767123287671	0		uncertain
GSE270680|GSM8350006_D20N	GSE270680_GSM8350006_D20N_2626c6405392	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350006_D20N_2626c6405392::0	48	0.023530254140496254	0.02902976058423524	0.375	0		uncertain
GSE270680|GSM8350007_D21T	GSE270680_GSM8350007_D21T_f56e08876daa	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350007_D21T_f56e08876daa::0	131	0.08686969429254532	0.042725299373269104	0.8854961832061069	0		malignant
GSE270680|GSM8350008_D22T	GSE270680_GSM8350008_D22T_6dc8cd17ff8d	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350008_D22T_6dc8cd17ff8d::0	68	0.03679191693663597	0.06356563560664655	0.10294117647058823	0		non_malignant
GSE270680|GSM8350010_D23T	GSE270680_GSM8350010_D23T_224493f2d1b7	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350010_D23T_224493f2d1b7::0	111	0.034979525953531265	0.04685141596943142	0.21621621621621623	0		uncertain
GSE270680|GSM8350012_D24T	GSE270680_GSM8350012_D24T_f31f6006fde8	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350012_D24T_f31f6006fde8::1	117	0.01627020165324211	0.03321042209863663	0.15384615384615385	70	0.0	non_malignant
GSE270680|GSM8350012_D24T	GSE270680_GSM8350012_D24T_f31f6006fde8	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350012_D24T_f31f6006fde8::0	163	0.05513253062963486	0.03321042209863663	0.7423312883435583	158	0.6518987341772152	malignant
GSE270680|GSM8350013_D24N	GSE270680_GSM8350013_D24N_efdf732b8c2a	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350013_D24N_efdf732b8c2a::0	91	0.020573172718286514	0.03106592543423179	0.23076923076923078	0		uncertain
GSE270680|GSM8350017_D25N	GSE270680_GSM8350017_D25N_9035c4e1e125	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350017_D25N_9035c4e1e125::0	117	0.020808199420571327	0.04827486611902714	0.03418803418803419	0		non_malignant
GSE270680|GSM8350019_D27T	GSE270680_GSM8350019_D27T_eb8579faf487	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350019_D27T_eb8579faf487::1	102	0.008121528662741184	0.04202536456286913	0.0392156862745098	52	0.0	non_malignant
GSE270680|GSM8350019_D27T	GSE270680_GSM8350019_D27T_eb8579faf487	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350019_D27T_eb8579faf487::0	134	0.07701503485441208	0.04202536456286913	0.7611940298507462	129	0.5968992248062015	malignant
GSE270680|GSM8350020_D27N	GSE270680_GSM8350020_D27N_d93661611a96	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350020_D27N_d93661611a96::0	183	0.023482853546738625	0.03620488394051791	0.09836065573770492	178	0.9775280898876404	malignant
GSE270680|GSM8350020_D27N	GSE270680_GSM8350020_D27N_d93661611a96	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350020_D27N_d93661611a96::1	102	0.023851340636610985	0.03620488394051791	0.23529411764705882	90	0.2	uncertain
GSE270680|GSM8350022_D28T	GSE270680_GSM8350022_D28T_2e9ae0aa845e	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350022_D28T_2e9ae0aa845e::0	35	0.04916933551430702	0.049897545352578204	0.34285714285714286	0		uncertain
GSE270680|GSM8350025_D30N	GSE270680_GSM8350025_D30N_844b26fd8166	GSE270680	Gastric cancer	epithelial_solid_default	GSE270680_GSM8350025_D30N_844b26fd8166::0	38	0.019036157056689262	0.043716453239321745	0.15789473684210525	0		non_malignant
GSE290925|GSM8825750_CJ1	GSE290925_GSM8825750_CJ1_c69e1e728ce9	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825750_CJ1_c69e1e728ce9::1	71	0.019850917160511017	0.11531941264867855	0.0	60	0.0	non_malignant
GSE290925|GSM8825750_CJ1	GSE290925_GSM8825750_CJ1_c69e1e728ce9	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825750_CJ1_c69e1e728ce9::0	226	0.08583219349384308	0.11531941264867855	0.2079646017699115	226	0.7920353982300885	malignant
GSE290925|GSM8825751_DYMO	GSE290925_GSM8825751_DYMO_b565a36dafe1	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825751_DYMO_b565a36dafe1::1	174	0.02717847377061844	0.08428914867341526	0.0	152	0.09868421052631579	uncertain
GSE290925|GSM8825751_DYMO	GSE290925_GSM8825751_DYMO_b565a36dafe1	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825751_DYMO_b565a36dafe1::0	209	0.12097761034965515	0.08428914867341526	0.8899521531100478	208	0.9903846153846154	malignant
GSE290925|GSM8825752_HR0	GSE290925_GSM8825752_HR0_75db110712f0	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825752_HR0_75db110712f0::2	99	0.046736475080251694	0.07123161554336564	0.16161616161616163	97	0.12371134020618557	uncertain
GSE290925|GSM8825752_HR0	GSE290925_GSM8825752_HR0_75db110712f0	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825752_HR0_75db110712f0::0	139	0.023777306079864502	0.07123161554336564	0.07194244604316546	99	0.0	non_malignant
GSE290925|GSM8825752_HR0	GSE290925_GSM8825752_HR0_75db110712f0	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825752_HR0_75db110712f0::1	103	0.1566629260778427	0.07123161554336564	1.0	103	0.9902912621359223	malignant
GSE290925|GSM8825753_LLG	GSE290925_GSM8825753_LLG_3814a7939b9b	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825753_LLG_3814a7939b9b::0	1106	0.008112715557217598	0.067855081036687	0.0	860	0.06511627906976744	uncertain
GSE290925|GSM8825753_LLG	GSE290925_GSM8825753_LLG_3814a7939b9b	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825753_LLG_3814a7939b9b::1	691	0.026157185435295105	0.067855081036687	0.11432706222865413	670	0.5985074626865672	malignant
GSE290925|GSM8825754_LZH0	GSE290925_GSM8825754_LZH0_42fc26bddb1d	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825754_LZH0_42fc26bddb1d::0	355	0.021459054201841354	0.09394475519657124	0.0	352	0.9261363636363636	malignant
GSE290925|GSM8825754_LZH0	GSE290925_GSM8825754_LZH0_42fc26bddb1d	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825754_LZH0_42fc26bddb1d::2	133	0.032022617757320404	0.09394475519657124	0.03007518796992481	101	0.13861386138613863	uncertain
GSE290925|GSM8825754_LZH0	GSE290925_GSM8825754_LZH0_42fc26bddb1d	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825754_LZH0_42fc26bddb1d::1	219	0.07458799332380295	0.09394475519657124	0.273972602739726	219	1.0	malignant
GSE290925|GSM8825754_LZH0	GSE290925_GSM8825754_LZH0_42fc26bddb1d	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825754_LZH0_42fc26bddb1d::3	105	0.09606894850730896	0.09394475519657124	0.49523809523809526	105	0.009523809523809525	uncertain
GSE290925|GSM8825755_NSS0	GSE290925_GSM8825755_NSS0_7af3bd2710ee	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825755_NSS0_7af3bd2710ee::1	205	0.11418186128139496	0.08141123503446579	0.8975609756097561	205	0.9658536585365853	malignant
GSE290925|GSM8825755_NSS0	GSE290925_GSM8825755_NSS0_7af3bd2710ee	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825755_NSS0_7af3bd2710ee::0	376	0.046165913343429565	0.08141123503446579	0.13297872340425532	317	0.07255520504731862	uncertain
GSE290925|GSM8825755_NSS0	GSE290925_GSM8825755_NSS0_7af3bd2710ee	GSE290925	HCC	epithelial_solid_default	GSE290925_GSM8825755_NSS0_7af3bd2710ee::2	133	0.13693559169769287	0.08141123503446579	0.924812030075188	133	0.9398496240601504	malignant
